Admin State,Field Office,Lease Type,Case Number,Lease Number,Operator,US Well Number,Well Number,Well Name,Geo State,County,Surface Hole Location Information,Latitude/Longitude,Latitude,Longitude,Surface Owner,Expiration Date (XML),Extension Approval Date (XML),APD Approval Date (XML),Well Status Date (XML),Extended Expiration Date (XML),APD Approval Date,Current Well Status,Well Status Date,Expiration Date,Extension Approval Date,Extended Expiration Date
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,300254881400S1,44H,MESA VERDE BS UNIT,NM,LEA,ALIQUOT: SWSW SEC: 16 TWN: 24S RNG: 32E,"(32.212010, -103.684501)",32.212010,-103.684501,BLM,2023-04-21T00:00:00.000-06:00,,2021-04-21T00:00:00.000-06:00,2023-01-30T00:00:00.000-07:00,,4/21/2021,POW,1/30/2023,4/21/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,300254881500S1,45H,MESA VERDE BS UNIT,NM,LEA,ALIQUOT: SWSW SEC: 16 TWN: 24S RNG: 32E,"(32.212010, -103.684388)",32.212010,-103.684388,BLM,2023-04-21T00:00:00.000-06:00,,2021-04-21T00:00:00.000-06:00,2023-01-29T00:00:00.000-07:00,,4/21/2021,POW,1/29/2023,4/21/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,300254881600S1,46H,MESA VERDE BS UNIT,NM,LEA,ALIQUOT: SWSW SEC: 16 TWN: 24S RNG: 32E,"(32.212011, -103.684275)",32.212011,-103.684275,BLM,2023-04-21T00:00:00.000-06:00,,2021-04-21T00:00:00.000-06:00,2023-02-03T00:00:00.000-07:00,,4/21/2021,POW,2/3/2023,4/21/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,3002548817,54H,MESA VERDE WC UNIT,NM,LEA,ALIQUOT: SWSW SEC: 16 TWN: 24S RNG: 32E,"(32.212009, -103.685390)",32.212009,-103.685390,BLM,2023-04-21T00:00:00.000-06:00,2023-05-22T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2025-04-21T00:00:00.000-06:00,4/21/2021,AAPD,4/21/2021,4/21/2023,5/22/2023,4/21/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,3002548818,73H,MESA VERDE BS UNIT,NM,LEA,ALIQUOT: SWSW SEC: 16 TWN: 24S RNG: 32E,"(32.210948, -103.686571)",32.210948,-103.686571,BLM,2023-04-21T00:00:00.000-06:00,2023-05-25T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2025-04-21T00:00:00.000-06:00,4/21/2021,AAPD,4/21/2021,4/21/2023,5/25/2023,4/21/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,3002548819,74H,MESA VERDE BS UNIT,NM,LEA,ALIQUOT: SWSW SEC: 16 TWN: 24S RNG: 32E,"(32.210948, -103.686458)",32.210948,-103.686458,BLM,2023-04-21T00:00:00.000-06:00,2023-05-25T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2025-04-21T00:00:00.000-06:00,4/21/2021,AAPD,4/21/2021,4/21/2023,5/25/2023,4/21/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,3002548824,39H,MESA VERDE WC UNIT,NM,LEA,ALIQUOT: SESW SEC: 16 TWN: 24S RNG: 32E,"(32.210955, -103.682642)",32.210955,-103.682642,BLM,2023-04-21T00:00:00.000-06:00,2023-05-22T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2025-04-21T00:00:00.000-06:00,4/21/2021,AAPD,4/21/2021,4/21/2023,5/22/2023,4/21/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,3002548825,40H,MESA VERDE WC UNIT,NM,LEA,ALIQUOT: SESW SEC: 16 TWN: 24S RNG: 32E,"(32.210955, -103.682529)",32.210955,-103.682529,BLM,2023-04-21T00:00:00.000-06:00,2023-05-22T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2025-04-21T00:00:00.000-06:00,4/21/2021,AAPD,4/21/2021,4/21/2023,5/22/2023,4/21/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,3002548826,41H,MESA VERDE WC UNIT,NM,LEA,ALIQUOT: SESW SEC: 16 TWN: 24S RNG: 32E,"(32.210956, -103.682416)",32.210956,-103.682416,BLM,2023-04-21T00:00:00.000-06:00,2023-05-22T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2025-04-21T00:00:00.000-06:00,4/21/2021,AAPD,4/21/2021,4/21/2023,5/22/2023,4/21/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,COG OPERATING LLC,3002548859,704H,DOUBLE ABJ 16 FED COM,NM,LEA,ALIQUOT: SWSE SEC: 16 TWN: 24S RNG: 32E,"(32.211496, -103.678702)",32.211496,-103.678702,BLM,2023-04-16T00:00:00.000-06:00,,2021-04-16T00:00:00.000-06:00,2023-04-16T00:00:00.000-06:00,,4/16/2021,UAPD,4/16/2023,4/16/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,COG OPERATING LLC,3002548860,705H,DOUBLE ABJ 16 FED COM,NM,LEA,ALIQUOT: SWSE SEC: 16 TWN: 24S RNG: 32E,"(32.211413, -103.678744)",32.211413,-103.678744,BLM,2023-04-16T00:00:00.000-06:00,,2021-04-16T00:00:00.000-06:00,2023-04-16T00:00:00.000-06:00,,4/16/2021,UAPD,4/16/2023,4/16/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM55953,NMNM55953,OXY USA INCORPORATED,3002548863,55H,MESA VERDE WC UNIT,NM,LEA,ALIQUOT: SWSW SEC: 16 TWN: 24S RNG: 32E,"(32.212009, -103.685277)",32.212009,-103.685277,BLM,2023-04-21T00:00:00.000-06:00,2023-05-22T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2025-04-21T00:00:00.000-06:00,4/21/2021,AAPD,4/21/2021,4/21/2023,5/22/2023,4/21/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM56426,NMNM56426,MEWBOURNE OIL COMPANY,300155408800S1,613H,PAVO MACHO 31/33 FED COM,NM,EDDY,ALIQUOT: NWNW SEC: 31 TWN: 18S RNG: 29E,"(32.708698, -104.121176)",32.708698,-104.121176,BLM,2025-08-15T00:00:00.000-06:00,,2023-08-15T00:00:00.000-06:00,2024-04-12T00:00:00.000-06:00,,8/15/2023,POW,4/12/2024,8/15/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM56426,NMNM56426,MEWBOURNE OIL COMPANY,300155408900S1,616H,PAVO MACHO 31/33 FED COM,NM,EDDY,ALIQUOT: NWSW SEC: 31 TWN: 18S RNG: 29E,"(32.701258, -104.121220)",32.701258,-104.121220,BLM,2025-08-15T00:00:00.000-06:00,,2023-08-15T00:00:00.000-06:00,2024-05-17T00:00:00.000-06:00,,8/15/2023,POW,5/17/2024,8/15/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM56426,NMNM56426,MEWBOURNE OIL COMPANY,300155409000S1,618H,PAVO MACHO 31/33 FED COM,NM,EDDY,ALIQUOT: NWSW SEC: 31 TWN: 18S RNG: 29E,"(32.701176, -104.121221)",32.701176,-104.121221,BLM,2025-08-15T00:00:00.000-06:00,,2023-08-15T00:00:00.000-06:00,2024-05-10T00:00:00.000-06:00,,8/15/2023,POW,5/10/2024,8/15/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM56426,NMNM56426,MEWBOURNE OIL COMPANY,300155422200S1,611H,PAVO MACHO 31/33 FED COM,NM,EDDY,ALIQUOT: NWNW SEC: 31 TWN: 18S RNG: 29E,"(32.708781, -104.121175)",32.708781,-104.121175,BLM,2025-09-15T00:00:00.000-06:00,,2023-09-15T00:00:00.000-06:00,2024-04-15T00:00:00.000-06:00,,9/15/2023,POW,4/15/2024,9/15/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM56429,NMNM56429,MEWBOURNE OIL COMPANY,300155441000S1,528H,MOCKINGBIRD 16/17 FED COM,NM,EDDY,ALIQUOT: SWSW SEC: 15 TWN: 18S RNG: 29E,"(32.742983, -104.070209)",32.742983,-104.070209,BLM,2025-11-28T00:00:00.000-07:00,,2023-11-28T00:00:00.000-07:00,2024-05-17T00:00:00.000-06:00,,11/28/2023,POW,5/17/2024,11/28/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM56429,NMNM56429,MEWBOURNE OIL COMPANY,300155441100S1,526H,MOCKINGBIRD 16/17 FED COM,NM,EDDY,ALIQUOT: SWSW SEC: 15 TWN: 18S RNG: 29E,"(32.753532, -104.070209)",32.753532,-104.070209,BLM,2025-11-28T00:00:00.000-07:00,,2023-11-28T00:00:00.000-07:00,2024-05-17T00:00:00.000-06:00,,11/28/2023,POW,5/17/2024,11/28/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57261,NMNM57261,COG OPERATING LLC,300154897300S1,502H,HAMBONE FEDERAL COM,NM,EDDY,ALIQUOT: SWSE SEC: 8 TWN: 26S RNG: 29E,"(32.050251, -104.000639)",32.050251,-104.000639,BLM,2023-09-07T00:00:00.000-06:00,,2021-09-07T00:00:00.000-06:00,2023-04-17T00:00:00.000-06:00,,9/7/2021,POW,4/17/2023,9/7/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57261,NMNM57261,COG OPERATING LLC,300154911300S1,501H,HAMBONE FEDERAL COM,NM,EDDY,ALIQUOT: SESE SEC: 8 TWN: 26S RNG: 29E,"(32.050251, -104.000542)",32.050251,-104.000542,BLM,2024-02-03T00:00:00.000-07:00,,2021-10-22T00:00:00.000-06:00,2023-04-17T00:00:00.000-06:00,,10/22/2021,POW,4/17/2023,2/3/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57285,NMNM57285,EARTHSTONE OPERATING LLC,300255042300S1,113H,THUNDERBALL FED COM,NM,LEA,ALIQUOT: NWNE SEC: 26 TWN: 19S RNG: 34E,"(32.637011, -103.527930)",32.637011,-103.527930,BLM,2024-04-08T00:00:00.000-06:00,,2022-04-08T00:00:00.000-06:00,2023-12-28T00:00:00.000-07:00,,4/8/2022,POW,12/28/2023,4/8/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57285,NMNM57285,EARTHSTONE OPERATING LLC,300255042400S1,114H,THUNDERBALL FED COM,NM,LEA,ALIQUOT: NWNE SEC: 26 TWN: 19S RNG: 34E,"(32.637011, -103.527833)",32.637011,-103.527833,BLM,2024-04-08T00:00:00.000-06:00,,2022-04-08T00:00:00.000-06:00,2023-12-28T00:00:00.000-07:00,,4/8/2022,POW,12/28/2023,4/8/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57285,NMNM57285,EARTHSTONE OPERATING LLC,300255042500S1,323H,THUNDERBALL FED  COM,NM,LEA,ALIQUOT: NWNE SEC: 26 TWN: 19S RNG: 34E,"(32.636707, -103.527702)",32.636707,-103.527702,BLM,2024-04-08T00:00:00.000-06:00,,2022-04-08T00:00:00.000-06:00,2023-12-27T00:00:00.000-07:00,,4/8/2022,POW,12/27/2023,4/8/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM0057285B,NMNM57285,EARTHSTONE OPERATING LLC,300255042600S1,324H,THUNDERBALL FED COM,NM,LEA,ALIQUOT: NWNE SEC: 26 TWN: 19S RNG: 34E,"(32.636707, -103.527605)",32.636707,-103.527605,BLM,2024-04-08T00:00:00.000-06:00,,2022-04-08T00:00:00.000-06:00,2023-12-27T00:00:00.000-07:00,,4/8/2022,POW,12/27/2023,4/8/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57285,NMNM57285,EARTHSTONE OPERATING LLC,300255042700S1,223H,THUNDERBALL FED COM,NM,LEA,ALIQUOT: NWNE SEC: 26 TWN: 19S RNG: 34E,"(32.637012, -103.527735)",32.637012,-103.527735,BLM,2024-04-08T00:00:00.000-06:00,,2022-04-08T00:00:00.000-06:00,2023-12-29T00:00:00.000-07:00,,4/8/2022,POW,12/29/2023,4/8/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57285,NMNM57285,EARTHSTONE OPERATING LLC,3002550428,6H,THUNDERBALL 23 FED WCA COM,NM,LEA,ALIQUOT: NWNE SEC: 26 TWN: 19S RNG: 34E,"(32.636707, -103.527508)",32.636707,-103.527508,BLM,2024-04-08T00:00:00.000-06:00,,2022-04-08T00:00:00.000-06:00,2024-01-24T00:00:00.000-07:00,,4/8/2022,UAPD,1/24/2024,4/8/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57285,NMNM57285,EARTHSTONE OPERATING LLC,300255042900S1,224H,THUNDERBALL FED COM,NM,LEA,ALIQUOT: NWNE SEC: 26 TWN: 19S RNG: 34E,"(32.636707, -103.527410)",32.636707,-103.527410,BLM,2024-04-08T00:00:00.000-06:00,,2022-04-08T00:00:00.000-06:00,2023-12-29T00:00:00.000-07:00,,4/8/2022,POW,12/29/2023,4/8/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57633,NMNM57633,MATADOR PRODUCTION COMPANY,300155367400S1,203H,TED 1514 FED COM,NM,EDDY,ALIQUOT: SESE SEC: 16 TWN: 20S RNG: 29E,"(32.569465, -104.072304)",32.569465,-104.072304,BLM,2025-03-08T00:00:00.000-07:00,,2023-03-08T00:00:00.000-07:00,2023-10-27T00:00:00.000-06:00,,3/8/2023,PGW,10/27/2023,3/8/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57633,NMNM57633,MATADOR PRODUCTION COMPANY,300155367800S1,204H,TED 1514 FED COM,NM,EDDY,ALIQUOT: SESE SEC: 16 TWN: 20S RNG: 29E,"(32.569382, -104.072304)",32.569382,-104.072304,BLM,2025-03-08T00:00:00.000-07:00,,2023-03-08T00:00:00.000-07:00,2023-10-27T00:00:00.000-06:00,,3/8/2023,PGW,10/27/2023,3/8/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57633,NMNM57633,MATADOR PRODUCTION COMPANY,3001553684,113H,TED 1514 FED COM,NM,EDDY,ALIQUOT: SESE SEC: 16 TWN: 20S RNG: 29E,"(32.569464, -104.072661)",32.569464,-104.072661,BLM,2025-03-08T00:00:00.000-07:00,,2023-03-08T00:00:00.000-07:00,2023-03-08T00:00:00.000-07:00,,3/8/2023,AAPD,3/8/2023,3/8/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57633,NMNM57633,MATADOR PRODUCTION COMPANY,3001553696,114H,TED 1514 FED COM,NM,EDDY,ALIQUOT: SESE SEC: 16 TWN: 20S RNG: 29E,"(32.569382, -104.072661)",32.569382,-104.072661,BLM,2025-03-08T00:00:00.000-07:00,,2023-03-08T00:00:00.000-07:00,2023-03-08T00:00:00.000-07:00,,3/8/2023,AAPD,3/8/2023,3/8/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57633,NMNM57633,MATADOR PRODUCTION COMPANY,300155369700S1,123H,TED 1514 FED COM,NM,EDDY,ALIQUOT: SESE SEC: 16 TWN: 20S RNG: 29E,"(32.569465, -104.072401)",32.569465,-104.072401,BLM,2025-03-08T00:00:00.000-07:00,,2023-03-08T00:00:00.000-07:00,2023-11-03T00:00:00.000-06:00,,3/8/2023,POW,11/3/2023,3/8/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57633,NMNM57633,MATADOR PRODUCTION COMPANY,300155369800S1,124H,TED 1514 FED COM,NM,EDDY,ALIQUOT: SESE SEC: 16 TWN: 20S RNG: 29E,"(32.569382, -104.072401)",32.569382,-104.072401,BLM,2025-03-21T00:00:00.000-06:00,,2023-03-21T00:00:00.000-06:00,2023-11-02T00:00:00.000-06:00,,3/21/2023,POW,11/2/2023,3/21/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57683,NMNM57683,MATADOR PRODUCTION COMPANY,3002548627,301H,GAVILON FED COM,NM,LEA,ALIQUOT: SWSE SEC: 33 TWN: 20S RNG: 33E,"(32.523570, -103.665076)",32.523570,-103.665076,,2023-01-21T00:00:00.000-07:00,,2021-01-21T00:00:00.000-07:00,2021-01-21T00:00:00.000-07:00,,1/21/2021,AAPD,1/21/2021,1/21/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57683,NMNM57683,MATADOR PRODUCTION COMPANY,3002548628,302H,GAVILON FED COM,NM,LEA,ALIQUOT: SWSE SEC: 33 TWN: 20S RNG: 33E,"(32.523570, -103.665238)",32.523570,-103.665238,,2023-01-21T00:00:00.000-07:00,,2021-01-21T00:00:00.000-07:00,2021-01-21T00:00:00.000-07:00,,1/21/2021,AAPD,1/21/2021,1/21/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM57683,NMNM57683,MATADOR PRODUCTION COMPANY,300254862900S1,306H,GAVILON FED COM,NM,LEA,ALIQUOT: SESW SEC: 33 TWN: 20S RNG: 33E,"(32.523324, -103.670090)",32.523324,-103.670090,,2023-01-21T00:00:00.000-07:00,,2021-01-21T00:00:00.000-07:00,2022-11-14T00:00:00.000-07:00,,1/21/2021,DRG,11/14/2022,1/21/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM057683,NMNM57683,MATADOR PRODUCTION COMPANY,300254886700S1,305H,GAVILON FED COM,NM,LEA,ALIQUOT: SESW SEC: 33 TWN: 20S RNG: 33E,"(32.523324, -103.670253)",32.523324,-103.670253,BLM,2023-01-21T00:00:00.000-07:00,,2021-01-21T00:00:00.000-07:00,2023-05-04T00:00:00.000-06:00,,1/21/2021,POW,5/4/2023,1/21/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM057683,NMNM57683,MATADOR RESOURCES COMPANY,,402H,GAVILON FED COM,NM,LEA,ALIQUOT: SESW SEC: 33 TWN: 20S RNG: 33E,"(32.523324, -103.670171)",32.523324,-103.670171,BLM,2025-04-28T00:00:00.000-06:00,,2023-04-28T00:00:00.000-06:00,2023-04-28T00:00:00.000-06:00,,4/28/2023,AAPD,4/28/2023,4/28/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM057683,NMNM57683,MATADOR RESOURCES COMPANY,,702H,GAVILON FED COM,NM,LEA,ALIQUOT: SWSE SEC: 33 TWN: 20S RNG: 33E,"(32.523570, -103.665157)",32.523570,-103.665157,BLM,2025-04-28T00:00:00.000-06:00,,2023-04-28T00:00:00.000-06:00,2023-04-28T00:00:00.000-06:00,,4/28/2023,AAPD,4/28/2023,4/28/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM59060,NMNM59060,EOG RESOURCES INCORPORATED,300154846500S1,703H,RIPPLE 32 FED COM,NM,EDDY,TRACT: F SEC: 17 TWN: 26S RNG: 31E,"(32.043949, -103.803396)",32.043949,-103.803396,BLM,2023-05-06T00:00:00.000-06:00,2023-04-28T00:00:00.000-06:00,2021-05-06T00:00:00.000-06:00,2024-05-19T00:00:00.000-06:00,2025-05-06T00:00:00.000-06:00,5/6/2021,POW,5/19/2024,5/6/2023,4/28/2023,5/6/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM59060,NMNM59060,EOG RESOURCES INCORPORATED,300154850400S1,717H,RIPPLE 32 FED COM,NM,EDDY,ALIQUOT: SWNE SEC: 17 TWN: 26S RNG: 31E,"(32.042991, -103.800402)",32.042991,-103.800402,BLM,2023-05-06T00:00:00.000-06:00,2023-04-28T00:00:00.000-06:00,2021-05-06T00:00:00.000-06:00,2024-05-24T00:00:00.000-06:00,2025-05-06T00:00:00.000-06:00,5/6/2021,POW,5/24/2024,5/6/2023,4/28/2023,5/6/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM59060,NMNM59060,EOG RESOURCES INCORPORATED,300155342400S1,734H,RIPPLE 32 FED COM,NM,EDDY,TRACT: F SEC: 17 TWN: 26S RNG: 31E,"(32.044020, -103.803346)",32.044020,-103.803346,BLM,2024-09-29T00:00:00.000-06:00,,2022-09-29T00:00:00.000-06:00,2024-05-20T00:00:00.000-06:00,,9/29/2022,POW,5/20/2024,9/29/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM59383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,3001548171,224H,RANA SALADA FED COM 0504,NM,EDDY,ALIQUOT: SESE SEC: 6 TWN: 23S RNG: 29E,"(32.330709, -104.018012)",32.330709,-104.018012,,2023-04-12T00:00:00.000-06:00,,2021-04-12T00:00:00.000-06:00,2023-04-12T00:00:00.000-06:00,,4/12/2021,UAPD,4/12/2023,4/12/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM059383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,3001548247,213H,RANA SALADA FED COM 0504,NM,EDDY,ALIQUOT: NESE SEC: 6 TWN: 23S RNG: 29E,"(32.330708, -104.017689)",32.330708,-104.017689,BLM,2023-04-22T00:00:00.000-06:00,,2021-04-22T00:00:00.000-06:00,2023-04-22T00:00:00.000-06:00,,4/22/2021,UAPD,4/22/2023,4/22/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM059383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,3001548890,233H,RANA SALADA FED COM 0504,NM,EDDY,ALIQUOT: SESE SEC: 6 TWN: 23S RNG: 29E,"(32.330708, -104.017883)",32.330708,-104.017883,BLM,2023-07-23T00:00:00.000-06:00,,2021-07-22T00:00:00.000-06:00,2021-07-22T00:00:00.000-06:00,,7/22/2021,AAPD,7/22/2021,7/23/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM0059383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,3001548892,136H,RANA SALADA FED COM 0504,NM,EDDY,ALIQUOT: NESE SEC: 6 TWN: 23S RNG: 29E,"(32.330708, -104.017559)",32.330708,-104.017559,BLM,2023-07-23T00:00:00.000-06:00,,2021-07-22T00:00:00.000-06:00,2021-07-22T00:00:00.000-06:00,,7/22/2021,AAPD,7/22/2021,7/23/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM59383,NMNM59383,BLACK RIVER WATER MANAGEMENT COMPANY LLC,300155331000X1,1,TACO TRUCK FED SWD,NM,EDDY,LOT: 1 SEC: 5 TWN: 23S RNG: 29E,"(32.339393, -104.000814)",32.339393,-104.000814,BLM,2024-09-20T00:00:00.000-06:00,,2022-09-20T00:00:00.000-06:00,2023-08-03T00:00:00.000-06:00,,9/20/2022,DRG,8/3/2023,9/20/2024,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM59383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,300155405500X1,224H,RANA SALADA 0503 FED COM,NM,EDDY,ALIQUOT: NENW SEC: 8 TWN: 23S RNG: 29E,"(32.325665, -104.008353)",32.325665,-104.008353,FEE,2025-08-03T00:00:00.000-06:00,,2023-08-03T00:00:00.000-06:00,2024-03-04T00:00:00.000-07:00,,8/3/2023,DRG,3/4/2024,8/3/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM59383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,3001554062,114H,RANA SALADA 0503 FED COM,NM,EDDY,ALIQUOT: NENW SEC: 8 TWN: 23S RNG: 29E,"(32.325622, -104.008312)",32.325622,-104.008312,FEE,2025-08-03T00:00:00.000-06:00,,2023-08-03T00:00:00.000-06:00,2023-08-03T00:00:00.000-06:00,,8/3/2023,AAPD,8/3/2023,8/3/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM59383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,3001554063,124H,RANA SALADA 0503 FED COM,NM,EDDY,ALIQUOT: NENW SEC: 8 TWN: 23S RNG: 29E,"(32.325580, -104.008271)",32.325580,-104.008271,FEE,2025-08-03T00:00:00.000-06:00,,2023-08-03T00:00:00.000-06:00,2023-08-03T00:00:00.000-06:00,,8/3/2023,AAPD,8/3/2023,8/3/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM59383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,3001554064,134H,RANA SALADA 0503 FED COM,NM,EDDY,ALIQUOT: NENW SEC: 8 TWN: 23S RNG: 29E,"(32.325537, -104.008230)",32.325537,-104.008230,FEE,2025-08-03T00:00:00.000-06:00,,2023-08-03T00:00:00.000-06:00,2023-08-03T00:00:00.000-06:00,,8/3/2023,AAPD,8/3/2023,8/3/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM59383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,300155406500X1,204H,RANA SALADA 0503 FED COM,NM,EDDY,ALIQUOT: NENW SEC: 8 TWN: 23S RNG: 29E,"(32.325606, -104.008394)",32.325606,-104.008394,FEE,2025-08-03T00:00:00.000-06:00,,2023-08-03T00:00:00.000-06:00,2024-03-05T00:00:00.000-07:00,,8/3/2023,DRG,3/5/2024,8/3/2025,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM59383,NMNM59383,NOVO OIL AND GAS NORTHERN DELAWARE LLC,,236H,RANA SALADA FED COM 0504,NM,EDDY,ALIQUOT: SESE SEC: 6 TWN: 23S RNG: 29E,"(32.330708, -104.017753)",32.330708,-104.017753,BLM,2023-07-22T00:00:00.000-06:00,,2021-07-22T00:00:00.000-06:00,2021-07-22T00:00:00.000-06:00,,7/22/2021,AAPD,7/22/2021,7/22/2023,,
NEW MEXICO,Carlsbad Field Office,FED,NMNM61349,NMNM61349,NOVO OIL AND GAS NORTHERN DELAWARE LLC,300154816200X1,202H,RANA SALADA 0605 FED COM,NM,EDDY,ALIQUOT: SENE SEC: 1 TWN: 23S RNG: 28E,"(32.335343, -104.032925)",32.335343,-104.032925,,2023-04-16T00:00:00.000-06:00,2023-06-16T00:00:00.000-06:00,2021-04-16T00:00:00.000-06:00,2024-02-28T00:00:00.000-07:00,2025-04-16T00:00:00.000-06:00,4/16/2021,DRG,2/28/2024,4/16/2023,6/16/2023,4/16/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM61349,NMNM61349,NOVO OIL AND GAS NORTHERN DELAWARE LLC,3001548163,135H,RANA SALADA FED COM 0605,NM,EDDY,ALIQUOT: SENE SEC: 1 TWN: 23S RNG: 28E,"(32.335343, -104.032666)",32.335343,-104.032666,,2023-04-16T00:00:00.000-06:00,2023-06-16T00:00:00.000-06:00,2021-04-16T00:00:00.000-06:00,2021-04-16T00:00:00.000-06:00,2025-04-16T00:00:00.000-06:00,4/16/2021,AAPD,4/16/2021,4/16/2023,6/16/2023,4/16/2025
NEW MEXICO,Carlsbad Field Office,FED,NMNM61349,NMNM61349,NOVO OIL AND GAS NORTHERN DELAWARE LLC,300154817200X1,222H,RANA SALADA 0605 FED COM,NM,EDDY,ALIQUOT: SENE SEC: 1 TWN: 23S RNG: 28E,"(32.335343, -104.032796)",32.335343,-104.032796,,2023-04-12T00:00:00.000-06:00,2023-06-16T00:00:00.000-06:00,2021-04-12T00:00:00.000-06:00,2024-02-29T00:00:00.000-07:00,2025-04-12T00:00:00.000-06:00,4/12/2021,DRG,2/29/2024,4/12/2023,6/16/2023,4/12/2025
