Admin State,Field Office,Lease Type,Case Number,Lease Number,Operator,US Well Number,Well Number,Well Name,Geo State,County,Surface Hole Location Information,Latitude/Longitude,Latitude,Longitude,Surface Owner,Expiration Date (XML),Extension Approval Date (XML),APD Approval Date (XML),Well Status Date (XML),Extended Expiration Date (XML),APD Approval Date,Current Well Status,Well Status Date,Expiration Date,Extension Approval Date,Extended Expiration Date
NEW MEXICO,Farmington Field Office,FED,NMNM119281,NMNM119281,ENDURING RESOURCES LLC,300432131600X1,365H,S ESCAVADA UNIT,NM,SANDOVAL,ALIQUOT: NWSW SEC: 21 TWN: 22N RNG: 6W,"(36.123367, -107.482586)",36.123367,-107.482586,"BLM,OTHER",2022-01-15T00:00:00.000-07:00,2020-11-10T00:00:00.000-07:00,2018-01-16T00:00:00.000-07:00,2023-01-18T00:00:00.000-07:00,2023-01-15T00:00:00.000-07:00,1/16/2018,DSI,1/18/2023,1/15/2022,11/10/2020,1/15/2023
NEW MEXICO,Farmington Field Office,FED,NMNM119288,NMNM119288,DUGAN PRODUCTION CORPORATION,300453584500S1,1,FLATS,NM,SAN JUAN,ALIQUOT: NENE SEC: 6 TWN: 23N RNG: 11W,"(36.260542, -108.036946)",36.260542,-108.036946,"BLM,OTHER",2019-11-02T00:00:00.000-06:00,,2017-11-02T00:00:00.000-06:00,2019-05-21T00:00:00.000-06:00,,11/2/2017,PGW,5/21/2019,11/2/2019,,
NEW MEXICO,Farmington Field Office,FED,NMNM120377,NMNM120377,ENDURING RESOURCES LLC,300453586900S1,508H,RODEO UNIT,NM,SAN JUAN,ALIQUOT: SENE SEC: 25 TWN: 23N RNG: 9W,"(36.200969, -107.733028)",36.200969,-107.733028,"BLM,OTHER",2020-03-29T00:00:00.000-06:00,,2018-03-29T00:00:00.000-06:00,2020-11-06T00:00:00.000-07:00,,3/29/2018,POW,11/6/2020,3/29/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM120377,NMNM120377,ENDURING RESOURCES LLC,300453587100S1,510H,RODEO UNIT,NM,SAN JUAN,ALIQUOT: SENE SEC: 25 TWN: 23N RNG: 9W,"(36.200912, -107.732912)",36.200912,-107.732912,"BLM,OTHER",2020-03-29T00:00:00.000-06:00,,2018-03-29T00:00:00.000-06:00,2020-11-06T00:00:00.000-07:00,,3/29/2018,POW,11/6/2020,3/29/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM120377,NMNM120377,ENDURING RESOURCES LLC,300453588000S1,509H,RODEO UNIT,NM,SAN JUAN,ALIQUOT: SENE SEC: 25 TWN: 23N RNG: 9W,"(36.200941, -107.732970)",36.200941,-107.732970,"BLM,OTHER",2020-08-17T00:00:00.000-06:00,,2018-08-16T00:00:00.000-06:00,2020-11-06T00:00:00.000-07:00,,8/16/2018,POW,11/6/2020,8/17/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM122639,NMNM122639,ENDURING RESOURCES LLC,300453589500S1,001H,LONE MESA UNIT,NM,SAN JUAN,ALIQUOT: NWSE SEC: 28 TWN: 22N RNG: 8W,"(36.108471, -107.685035)",36.108471,-107.685035,"BLM,OTHER",2020-12-12T00:00:00.000-07:00,,2018-12-11T00:00:00.000-07:00,2019-06-14T00:00:00.000-06:00,,12/11/2018,GSI,6/14/2019,12/12/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM122647,NMNM122647,DUGAN PRODUCTION CORPORATION,3004535757,2,SUNFLOWER UNIT,NM,SAN JUAN,ALIQUOT: SWSW SEC: 1 TWN: 24N RNG: 13W,"(36.340116, -108.182324)",36.340116,-108.182324,BLM,2020-11-19T00:00:00.000-07:00,,2018-11-20T00:00:00.000-07:00,2020-11-19T00:00:00.000-07:00,,11/20/2018,UAPD,11/19/2020,11/19/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM130343,NMNM130343,COLEMAN OIL & GAS INCORPORATED,3003931386,1H,CARSON 32-5-28,NM,RIO ARRIBA,ALIQUOT: SWSE SEC: 28 TWN: 32N RNG: 5W,"(36.945346, -107.367756)",36.945346,-107.367756,USFS,2021-12-03T00:00:00.000-07:00,,2019-12-02T00:00:00.000-07:00,2019-12-02T00:00:00.000-07:00,,12/2/2019,AAPD,12/2/2019,12/3/2021,,
NEW MEXICO,Farmington Field Office,FED,NMNM136159,NMNM136159,ENDURING RESOURCES LLC,300453579600S1,500H,RODEO UNIT,NM,SAN JUAN,LOT: 0 SEC: 18 TWN: 23N RNG: 8W,"(36.220413, -107.715566)",36.220413,-107.715566,"BLM,OTHER",2019-01-21T00:00:00.000-07:00,,2017-01-20T00:00:00.000-07:00,2020-11-06T00:00:00.000-07:00,,1/20/2017,POW,11/6/2020,1/21/2019,,
NEW MEXICO,Farmington Field Office,FED,NMNM136159,NMNM136159,ENDURING RESOURCES LLC,300453580000S1,501H,RODEO UNIT,NM,SAN JUAN,ALIQUOT: SESE SEC: 18 TWN: 23N RNG: 8W,"(36.220442, -107.715623)",36.220442,-107.715623,"BLM,OTHER",2019-03-02T00:00:00.000-07:00,,2017-03-01T00:00:00.000-07:00,2020-11-06T00:00:00.000-07:00,,3/1/2017,POW,11/6/2020,3/2/2019,,
NEW MEXICO,Farmington Field Office,FED,NMNM136267,NMNM136267,ENDURING RESOURCES LLC,3004535826,780H,KIMBETO WASH UNIT,NM,SAN JUAN,ALIQUOT: NESW SEC: 28 TWN: 23N RNG: 9W,"(36.195927, -107.795332)",36.195927,-107.795332,OTHER,2021-06-01T00:00:00.000-06:00,2020-11-10T00:00:00.000-07:00,2017-06-01T00:00:00.000-06:00,2022-06-01T00:00:00.000-06:00,2022-06-01T00:00:00.000-06:00,6/1/2017,UAPD,6/1/2022,6/1/2021,11/10/2020,6/1/2022
NEW MEXICO,Farmington Field Office,FED,NMNM136267,NMNM136267,ENDURING RESOURCES LLC,3004535827,777H,KIMBETO WASH UNIT,NM,SAN JUAN,ALIQUOT: NESW SEC: 28 TWN: 23N RNG: 9W,"(36.196036, -107.795341)",36.196036,-107.795341,OTHER,2021-06-01T00:00:00.000-06:00,2020-11-10T00:00:00.000-07:00,2017-06-01T00:00:00.000-06:00,2022-06-01T00:00:00.000-06:00,2022-06-01T00:00:00.000-06:00,6/1/2017,UAPD,6/1/2022,6/1/2021,11/10/2020,6/1/2022
NEW MEXICO,Farmington Field Office,FED,NMNM136298,NMNM136298,ENDURING RESOURCES LLC,300453587900S1,767H,KIMBETO WASH UNIT,NM,SAN JUAN,ALIQUOT: SESE SEC: 17 TWN: 23N RNG: 9W,"(36.220745, -107.806892)",36.220745,-107.806892,,2020-08-30T00:00:00.000-06:00,,2018-08-29T00:00:00.000-06:00,2020-05-29T00:00:00.000-06:00,,8/29/2018,POW,5/29/2020,8/30/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM136672,NMNM136672,LOGOS OPERATING LLC,300393136600S1,1H,AGAPE 2307 07P COM,NM,RIO ARRIBA,ALIQUOT: SESE SEC: 7 TWN: 23N RNG: 7W,"(36.237893, -107.607283)",36.237893,-107.607283,BLM,2020-09-22T00:00:00.000-06:00,,2018-09-21T00:00:00.000-06:00,2018-12-24T00:00:00.000-07:00,,9/21/2018,PGW,12/24/2018,9/22/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM136672,NMNM136672,LOGOS OPERATING LLC,"300393136700C1, 300393136700C2",2H,MONTEZUMA 2307 07P COM,NM,RIO ARRIBA,ALIQUOT: SESE SEC: 7 TWN: 23N RNG: 7W,"(36.237910, -107.607381)",36.237910,-107.607381,BLM,2020-09-22T00:00:00.000-06:00,,2018-09-21T00:00:00.000-06:00,2018-12-24T00:00:00.000-07:00,,9/21/2018,PGW,12/24/2018,9/22/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM136672,NMNM136672,LOGOS OPERATING LLC,"300393136800C1, 300393136800C2",3H,TRINITY 2307 07P COM,NM,RIO ARRIBA,ALIQUOT: SESE SEC: 7 TWN: 23N RNG: 7W,"(36.237927, -107.607481)",36.237927,-107.607481,BLM,2020-09-22T00:00:00.000-06:00,,2018-09-21T00:00:00.000-06:00,2018-12-24T00:00:00.000-07:00,,9/21/2018,PGW,12/24/2018,9/22/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM013956,NMNM13956,DUGAN PRODUCTION CORPORATION,300453586400X1,1,KINBETO 8,NM,SAN JUAN,ALIQUOT: SWNE SEC: 8 TWN: 23N RNG: 10W,"(36.242973, -107.915592)",36.242973,-107.915592,BLM,2020-06-28T00:00:00.000-06:00,2022-06-26T00:00:00.000-06:00,2018-06-27T00:00:00.000-06:00,2021-10-29T00:00:00.000-06:00,,6/27/2018,DSI,10/29/2021,6/28/2020,6/26/2022,
NEW MEXICO,Farmington Field Office,FED,NMNM013956,NMNM13956,DUGAN PRODUCTION CORPORATION,300453586700X1,2,KINBETO 8,NM,SAN JUAN,ALIQUOT: SWNW SEC: 8 TWN: 23N RNG: 10W,"(36.244025, -107.924565)",36.244025,-107.924565,BLM,2020-06-28T00:00:00.000-06:00,,2018-06-27T00:00:00.000-06:00,2021-10-26T00:00:00.000-06:00,,6/27/2018,DSI,10/26/2021,6/28/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM001409,NMNM1409,LOGOS OPERATING LLC,3004535888,1H,DRAGONFLY 2408 13C COM,NM,SAN JUAN,LOT: 1 SEC: 13 TWN: 24N RNG: 8W,"(36.319009, -107.635287)",36.319009,-107.635287,BLM,2023-04-24T00:00:00.000-06:00,2022-12-05T00:00:00.000-07:00,2019-04-25T00:00:00.000-06:00,2019-04-25T00:00:00.000-06:00,2025-04-23T00:00:00.000-06:00,4/25/2019,AAPD,4/25/2019,4/24/2023,12/5/2022,4/23/2025
NEW MEXICO,Farmington Field Office,FED,NMNM001409,NMNM1409,LOGOS OPERATING LLC,3004535889,2H,DRAGONFLY 2408 13C COM,NM,SAN JUAN,LOT: 1 SEC: 13 TWN: 24N RNG: 8W,"(36.318923, -107.635204)",36.318923,-107.635204,BLM,2023-04-24T00:00:00.000-06:00,2022-12-05T00:00:00.000-07:00,2019-04-25T00:00:00.000-06:00,2019-04-25T00:00:00.000-06:00,2025-04-24T00:00:00.000-06:00,4/25/2019,AAPD,4/25/2019,4/24/2023,12/5/2022,4/24/2025
NEW MEXICO,Farmington Field Office,FED,NMNM018322,NMNM18322,ROBERT L BAYLESS PRODUCER LLC,3003931365,1H,LA JARA 26-3,NM,RIO ARRIBA,LOT: B SEC: 26 TWN: 29N RNG: 4W,"(36.700843, -107.222326)",36.700843,-107.222326,USFS,2017-12-07T00:00:00.000-07:00,2021-10-19T00:00:00.000-06:00,2017-12-07T00:00:00.000-07:00,2022-12-08T00:00:00.000-07:00,2022-12-07T00:00:00.000-07:00,12/7/2017,UAPD,12/8/2022,12/7/2017,10/19/2021,12/7/2022
NEW MEXICO,Farmington Field Office,FED,NMNM018463,NMNM18463,LOGOS OPERATING LLC,300453584700S1,4H,HEROS 2308 09L COM,NM,SAN JUAN,ALIQUOT: NWSW SEC: 9 TWN: 23N RNG: 8W,"(36.238493, -107.694637)",36.238493,-107.694637,BLM,2019-10-14T00:00:00.000-06:00,,2017-10-13T00:00:00.000-06:00,2018-08-05T00:00:00.000-06:00,,10/13/2017,POW,8/5/2018,10/14/2019,,
NEW MEXICO,Farmington Field Office,FED,NMNM018463,NMNM18463,LOGOS OPERATING LLC,300453584800S1,3H,HEROS 2308 09L COM,NM,SAN JUAN,ALIQUOT: NWSW SEC: 9 TWN: 23N RNG: 8W,"(36.238493, -107.694738)",36.238493,-107.694738,BLM,2019-10-14T00:00:00.000-06:00,,2017-10-13T00:00:00.000-06:00,2018-08-04T00:00:00.000-06:00,,10/13/2017,POW,8/4/2018,10/14/2019,,
NEW MEXICO,Farmington Field Office,FED,NMNM018463,NMNM18463,LOGOS OPERATING LLC,300453587600S1,3H,ATHENA 2308 14L,NM,SAN JUAN,ALIQUOT: NWSW SEC: 14 TWN: 23N RNG: 8W,"(36.225737, -107.658241)",36.225737,-107.658241,BLM,2020-05-29T00:00:00.000-06:00,,2018-05-29T00:00:00.000-06:00,2018-08-04T00:00:00.000-06:00,,5/29/2018,POW,8/4/2018,5/29/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM018463,NMNM18463,LOGOS OPERATING LLC,300453587700S1,5H,HEROS 2308 09L COM,NM,SAN JUAN,ALIQUOT: NWSW SEC: 9 TWN: 23N RNG: 8W,"(36.238493, -107.694535)",36.238493,-107.694535,BLM,2020-06-04T00:00:00.000-06:00,,2018-06-04T00:00:00.000-06:00,2018-07-31T00:00:00.000-06:00,,6/4/2018,POW,7/31/2018,6/4/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM021455,NMNM21455,ENDURING RESOURCES LLC,300432132900S1,359H,S ESCAVADA UNIT,NM,SANDOVAL,ALIQUOT: NENE SEC: 30 TWN: 22N RNG: 6W,"(36.116735, -107.504507)",36.116735,-107.504507,"BLM,OTHER",2021-04-12T00:00:00.000-06:00,,2019-04-12T00:00:00.000-06:00,2021-05-16T00:00:00.000-06:00,,4/12/2019,POW,5/16/2021,4/12/2021,,
NEW MEXICO,Farmington Field Office,FED,NMNM021455,NMNM21455,ENDURING RESOURCES LLC,300432133000S1,360H,S ESCAVADA UNIT,NM,SANDOVAL,ALIQUOT: NENE SEC: 30 TWN: 22N RNG: 6W,"(36.116737, -107.504372)",36.116737,-107.504372,"BLM,OTHER",2021-04-12T00:00:00.000-06:00,,2019-04-12T00:00:00.000-06:00,2021-05-16T00:00:00.000-06:00,,4/12/2019,POW,5/16/2021,4/12/2021,,
NEW MEXICO,Farmington Field Office,FED,NMNM025448,NMNM25448,DJR OPERATING LLC,3004535897,617H,CARSON,NM,SAN JUAN,ALIQUOT: SWSW SEC: 21 TWN: 25N RNG: 12W,"(36.381036, -108.123139)",36.381036,-108.123139,BLM,2020-11-16T00:00:00.000-07:00,,2018-11-15T00:00:00.000-07:00,2018-11-15T00:00:00.000-07:00,,11/15/2018,AAPD,11/15/2018,11/16/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM30586,NMNM30586,MORNINGSTAR OPERATING LLC,"300393136200S1, 300393136200S2",24-1,CARRACAS  32-5,NM,RIO ARRIBA,ALIQUOT: NWSW SEC: 24 TWN: 32N RNG: 5W,"(36.965640, -107.319500)",36.965640,-107.319500,USFS,2019-08-04T00:00:00.000-06:00,,2017-08-03T00:00:00.000-06:00,2017-10-24T00:00:00.000-06:00,,8/3/2017,PGW,10/24/2017,8/4/2019,,
NEW MEXICO,Farmington Field Office,FED,NMNM051013,NMNM51013,DJR OPERATING LLC,300453587800S1,615H,CARSON,NM,SAN JUAN,ALIQUOT: SWSW SEC: 21 TWN: 25N RNG: 12W,"(36.380997, -108.123091)",36.380997,-108.123091,BLM,2020-08-20T00:00:00.000-06:00,,2018-08-20T00:00:00.000-06:00,2023-07-29T00:00:00.000-06:00,,8/20/2018,POW,7/29/2023,8/20/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM051013,NMNM51013,DJR OPERATING LLC,3004535905,613H,CARSON,NM,SAN JUAN,ALIQUOT: SWSW SEC: 21 TWN: 25N RNG: 12W,"(36.381153, -108.123282)",36.381153,-108.123282,BLM,2021-01-29T00:00:00.000-07:00,,2019-01-28T00:00:00.000-07:00,2019-01-28T00:00:00.000-07:00,,1/28/2019,AAPD,1/28/2019,1/29/2021,,
NEW MEXICO,Farmington Field Office,FED,NMNM051013,NMNM51013,DJR OPERATING LLC,300453591400X1,611H,CARSON,NM,SAN JUAN,ALIQUOT: SWSW SEC: 21 TWN: 25N RNG: 12W,"(36.381114, -108.123234)",36.381114,-108.123234,BLM,2021-03-05T00:00:00.000-07:00,,2019-03-05T00:00:00.000-07:00,2022-03-08T00:00:00.000-07:00,,3/5/2019,DRG,3/8/2022,3/5/2021,,
NEW MEXICO,Farmington Field Office,FED,NMNM051013,NMNM51013,DJR OPERATING LLC,3004535915,584H,CARSON,NM,SAN JUAN,ALIQUOT: SWSW SEC: 21 TWN: 25N RNG: 12W,"(36.381075, -108.123187)",36.381075,-108.123187,BLM,2021-05-14T00:00:00.000-06:00,,2019-05-14T00:00:00.000-06:00,2019-05-14T00:00:00.000-06:00,,5/14/2019,AAPD,5/14/2019,5/14/2021,,
NEW MEXICO,Farmington Field Office,FED,NMNM006681,NMNM6681,DJR OPERATING LLC,300432121400S1,333H,NORTH ALAMITO UNIT,NM,SANDOVAL,ALIQUOT: NWSE SEC: 31 TWN: 23N RNG: 7W,"(36.182089, -107.615097)",36.182089,-107.615097,BLM,2021-12-24T00:00:00.000-07:00,,2019-12-23T00:00:00.000-07:00,2020-12-08T00:00:00.000-07:00,,12/23/2019,POW,12/8/2020,12/24/2021,,
NEW MEXICO,Farmington Field Office,FED,NMNM006681,NMNM6681,DJR OPERATING LLC,300432133400S1,528H,NORTH ALAMITO UNIT,NM,SANDOVAL,ALIQUOT: NWSE SEC: 31 TWN: 23N RNG: 7W,"(36.182129, -107.615051)",36.182129,-107.615051,BLM,2021-12-24T00:00:00.000-07:00,,2019-12-23T00:00:00.000-07:00,2020-12-15T00:00:00.000-07:00,,12/23/2019,POW,12/15/2020,12/24/2021,,
NEW MEXICO,Farmington Field Office,FED,NMNM006681,NMNM6681,DJR OPERATING LLC,300432133500S1,529H,NORTH ALAMITO UNIT,NM,SANDOVAL,ALIQUOT: NWSE SEC: 31 TWN: 23N RNG: 7W,"(36.182170, -107.615006)",36.182170,-107.615006,BLM,2021-12-24T00:00:00.000-07:00,,2019-12-23T00:00:00.000-07:00,2020-12-11T00:00:00.000-07:00,,12/23/2019,POW,12/11/2020,12/24/2021,,
NEW MEXICO,Farmington Field Office,FED,NMNM 8005,NMNM8005,DJR OPERATING LLC,300453586000S1,501H,NAGEEZI UNIT,NM,SAN JUAN,ALIQUOT: SWNE SEC: 3 TWN: 23N RNG: 9W,"(36.256239, -107.772492)",36.256239,-107.772492,BLM,2020-04-19T00:00:00.000-06:00,,2018-04-19T00:00:00.000-06:00,2018-10-20T00:00:00.000-06:00,,4/19/2018,POW,10/20/2018,4/19/2020,,
NEW MEXICO,Farmington Field Office,FED,NMNM 8005,NMNM8005,DJR OPERATING LLC,300453586300S1,502H,NAGEEZI UNIT,NM,SAN JUAN,ALIQUOT: SWNE SEC: 3 TWN: 23N RNG: 9W,"(36.256173, -107.772554)",36.256173,-107.772554,BLM,2020-04-19T00:00:00.000-06:00,,2018-04-19T00:00:00.000-06:00,2018-10-20T00:00:00.000-06:00,,4/19/2018,POW,10/20/2018,4/19/2020,,
NEW MEXICO,Farmington Field Office,FED,NMSF0077282,NMSF077282,HILCORP ENERGY COMPANY,3004535907,2H,TRIEB FEDERAL 601 COM,NM,SAN JUAN,LOT: 8 SEC: 33 TWN: 30N RNG: 10W,"(36.769094, -107.882224)",36.769094,-107.882224,BLM,2021-07-25T00:00:00.000-06:00,,2019-07-24T00:00:00.000-06:00,2021-07-25T00:00:00.000-06:00,,7/24/2019,UAPD,7/25/2021,7/25/2021,,
NEW MEXICO,Farmington Field Office,FED,NMSF0077282,NMSF077282,HILCORP ENERGY COMPANY,,1H,TRIEB FEDERAL 601 COM,NM,SAN JUAN,LOT: 8 SEC: 33 TWN: 30N RNG: 10W,"(36.769118, -107.882183)",36.769118,-107.882183,BLM,2021-07-25T00:00:00.000-06:00,,2019-07-24T00:00:00.000-06:00,2021-07-25T00:00:00.000-06:00,,7/24/2019,UAPD,7/25/2021,7/25/2021,,
NEW MEXICO,Farmington Field Office,FED,NMSF0077980A,NMSF077980A,HILCORP ENERGY COMPANY,3004535922,1,HUERFANO UNIT STRAT TEST 601,NM,SAN JUAN,ALIQUOT: SWSW SEC: 5 TWN: 26N RNG: 9W,"(36.511081, -107.818294)",36.511081,-107.818294,BLM,2021-12-08T00:00:00.000-07:00,2021-12-06T00:00:00.000-07:00,2019-12-09T00:00:00.000-07:00,2019-12-09T00:00:00.000-07:00,2022-12-08T00:00:00.000-07:00,12/9/2019,AAPD,12/9/2019,12/8/2021,12/6/2021,12/8/2022
NEW MEXICO,Farmington Field Office,FED,NMSF0078204A,NMSF078204A,HILCORP ENERGY COMPANY,3004535908,1H,TRIEB FEDERAL 603 COM,NM,SAN JUAN,LOT: 8 SEC: 33 TWN: 30N RNG: 10W,"(36.769150, -107.882274)",36.769150,-107.882274,BLM,2021-07-25T00:00:00.000-06:00,,2019-07-24T00:00:00.000-06:00,2021-07-25T00:00:00.000-06:00,,7/24/2019,UAPD,7/25/2021,7/25/2021,,
NEW MEXICO,Farmington Field Office,FED,NMSF0078360,NMSF078360,ENDURING RESOURCES LLC,300393137800X1,001,NE LYBROOK COM SWD,NM,RIO ARRIBA,ALIQUOT: NWSE SEC: 13 TWN: 23N RNG: 7W,"(36.224758, -107.527298)",36.224758,-107.527298,"BLM,OTHER",2021-08-19T00:00:00.000-06:00,2021-07-22T00:00:00.000-06:00,2019-08-19T00:00:00.000-06:00,2022-11-29T00:00:00.000-07:00,2023-08-19T00:00:00.000-06:00,8/19/2019,DRG,11/29/2022,8/19/2021,7/22/2021,8/19/2023
NEW MEXICO,Farmington Field Office,FED,NMSF0078460,NMSF078460,HILCORP ENERGY COMPANY,3004535885,241H,SAN JUAN 32-7 UNIT,NM,SAN JUAN,ALIQUOT: NESE SEC: 21 TWN: 32N RNG: 7W,"(36.963704, -107.567117)",36.963704,-107.567117,BLM,2020-11-30T00:00:00.000-07:00,,2018-11-30T00:00:00.000-07:00,2018-11-30T00:00:00.000-07:00,,11/30/2018,AAPD,11/30/2018,11/30/2020,,
NEW MEXICO,Farmington Field Office,FED,NMSF0078460,NMSF078460,HILCORP ENERGY COMPANY,3004535904,243H,SAN JUAN 32-7 UNIT,NM,SAN JUAN,ALIQUOT: NESW SEC: 18 TWN: 32N RNG: 07W,"(36.977638, -107.609755)",36.977638,-107.609755,BLM,2021-03-06T00:00:00.000-07:00,,2019-03-05T00:00:00.000-07:00,2021-03-06T00:00:00.000-07:00,,3/5/2019,UAPD,3/6/2021,3/6/2021,,
NEW MEXICO,Farmington Field Office,FED,NMSF0078768,NMSF078768,LOGOS OPERATING LLC,3003931363,830H,ROSA UNIT,NM,RIO ARRIBA,ALIQUOT: NWNW SEC: 36 TWN: 31N RNG: 5W,"(36.861925, -107.320894)",36.861925,-107.320894,USFS,2019-09-15T00:00:00.000-06:00,,2017-09-14T00:00:00.000-06:00,2017-09-14T00:00:00.000-06:00,,9/14/2017,AAPD,9/14/2017,9/15/2019,,
NEW MEXICO,Farmington Field Office,FED,NMSF078773,NMSF078773,LOGOS OPERATING LLC,300393136400S1,740H,ROSA UNIT,NM,RIO ARRIBA,ALIQUOT: NENW SEC: 33 TWN: 31N RNG: 5W,"(36.862483, -107.370925)",36.862483,-107.370925,USFS,2019-09-15T00:00:00.000-06:00,,2017-09-14T00:00:00.000-06:00,2023-10-04T00:00:00.000-06:00,,9/14/2017,PGW,10/4/2023,9/15/2019,,
NEW MEXICO,Farmington Field Office,FED,NMSF078888,NMSF078888,WPX ENERGY PRODUCTION LLC,,880H,ROSA UNIT,,,,,,,USFS,2019-06-19T00:00:00.000-06:00,,2017-06-19T00:00:00.000-06:00,2020-12-29T00:00:00.000-07:00,,6/19/2017,UAPD,12/29/2020,6/19/2019,,
NEW MEXICO,Farmington Field Office,FED,NMSF078888,NMSF078888,WPX ENERGY PRODUCTION LLC,,884H,ROSA UNIT,,,,,,,USFS,2019-06-19T00:00:00.000-06:00,,2017-06-19T00:00:00.000-06:00,2020-12-29T00:00:00.000-07:00,,6/19/2017,UAPD,12/29/2020,6/19/2019,,
NEW MEXICO,Farmington Field Office,FED,NMSF0078924,NMSF078924,LOGOS OPERATING LLC,3003931379,1H,APOLLO 2407 29E,NM,RIO ARRIBA,ALIQUOT: SWNW SEC: 29 TWN: 24N RNG: 7W,"(36.286109, -107.606383)",36.286109,-107.606383,BLM,2023-11-06T00:00:00.000-07:00,2022-12-08T00:00:00.000-07:00,2019-11-07T00:00:00.000-07:00,2019-11-07T00:00:00.000-07:00,2025-11-06T00:00:00.000-07:00,11/7/2019,AAPD,11/7/2019,11/6/2023,12/8/2022,11/6/2025
NEW MEXICO,Farmington Field Office,FED,NMSF0078924,NMSF078924,LOGOS OPERATING LLC,3003931381,2H,OTERO 2407 28O COM,NM,RIO ARRIBA,ALIQUOT: SWSE SEC: 28 TWN: 24N RNG: 7W,"(36.279807, -107.580039)",36.279807,-107.580039,BLM,2023-11-06T00:00:00.000-07:00,2022-12-08T00:00:00.000-07:00,2019-11-07T00:00:00.000-07:00,2019-11-07T00:00:00.000-07:00,2025-11-06T00:00:00.000-07:00,11/7/2019,AAPD,11/7/2019,11/6/2023,12/8/2022,11/6/2025
NEW MEXICO,Farmington Field Office,FED,NMSF0078924,NMSF078924,LOGOS OPERATING LLC,3003931382,2H,NAUTILUS 2407 28M,NM,RIO ARRIBA,ALIQUOT: SWSW SEC: 28 TWN: 24N RNG: 7W,"(36.277374, -107.586193)",36.277374,-107.586193,BLM,2023-11-06T00:00:00.000-07:00,2023-09-08T00:00:00.000-06:00,2019-11-07T00:00:00.000-07:00,2019-11-07T00:00:00.000-07:00,2025-11-06T00:00:00.000-07:00,11/7/2019,AAPD,11/7/2019,11/6/2023,9/8/2023,11/6/2025
NEW MEXICO,Farmington Field Office,FED,NMSF0078996,NMSF078996,HILCORP ENERGY COMPANY,3004535896,232H,SAN JUAN 32-7 UNIT,NM,SAN JUAN,ALIQUOT: NWNW SEC: 8 TWN: 31N RNG: 7W,"(36.917850, -107.599026)",36.917850,-107.599026,BLM,2021-03-05T00:00:00.000-07:00,,2019-03-05T00:00:00.000-07:00,2021-03-05T00:00:00.000-07:00,,3/5/2019,UAPD,3/5/2021,3/5/2021,,
NEW MEXICO,Farmington Field Office,FED,NMSF0079004,NMSF079004,HILCORP ENERGY COMPANY,3004535890,222H,SAN JUAN 32-8 UNIT,NM,SAN JUAN,ALIQUOT: NWSE SEC: 9 TWN: 31N RNG: 08W,"(36.909223, -107.677141)",36.909223,-107.677141,BLM,2021-03-20T00:00:00.000-06:00,,2019-03-20T00:00:00.000-06:00,2021-03-20T00:00:00.000-06:00,,3/20/2019,UAPD,3/20/2021,3/20/2021,,
NEW MEXICO,Farmington Field Office,FED,NMSF0079010,NMSF079010,BP AMERICA PRODUCTION COMPANY,3004535850,1H,NEBU 606 COM,NM,SAN JUAN,ALIQUOT: SENE SEC: 24 TWN: 31N RNG: 07W,"(36.885779, -107.516891)",36.885779,-107.516891,BLM,2019-10-31T00:00:00.000-06:00,,2017-10-31T00:00:00.000-06:00,2021-10-29T00:00:00.000-06:00,,10/31/2017,UAPD,10/29/2021,10/31/2019,,
NEW MEXICO,Farmington Field Office,FED,NMSF0079013,NMSF079013,HILCORP ENERGY COMPANY,3004535881,232H,SAN JUAN 32-8 UNIT,NM,SAN JUAN,ALIQUOT: NWNW SEC: 28 TWN: 32N RNG: 08W,"(36.959647, -107.687056)",36.959647,-107.687056,BLM,2020-12-13T00:00:00.000-07:00,,2018-12-13T00:00:00.000-07:00,2018-12-13T00:00:00.000-07:00,,12/13/2018,AAPD,12/13/2018,12/13/2020,,
NEW MEXICO,Farmington Field Office,FED,NMSF0079045,NMSF079045,BP AMERICA PRODUCTION COMPANY,3004535849,1H,NEBU 607 COM,NM,SAN JUAN,ALIQUOT: SENE SEC: 20 TWN: 31N RNG: 07W,"(36.887278, -107.586746)",36.887278,-107.586746,BLM,2019-10-18T00:00:00.000-06:00,2019-10-02T00:00:00.000-06:00,2017-10-17T00:00:00.000-06:00,2021-10-16T00:00:00.000-06:00,2021-10-16T00:00:00.000-06:00,10/17/2017,UAPD,10/16/2021,10/18/2019,10/2/2019,10/16/2021
